product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence,final_food_group,final_sub_code,final_confidence,change_reason
19005,Joogitabletid kaltsiumiga 80 g,Joogitabletid,80 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19012,Kihisevad C vitamiini tabletid apelsini 20tk 1000mg,Kihisevad C,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
19016,Humer Stop Virus ninasprei 15ml,Humer Stop,15 ml,other,"Coop, Prisma",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19021,Kihisevad C vitamiini tabletid Mint Lime 20tk 1000mg,Kihisevad C,,other,Prisma,,produce_tropical,produce,other,,high,sweets_snacks,sweets_gums_mints,high,override_with_name_rules
19030,Shroomwell Bra&cus Sprei ajule 30ml,Shroomwell Bra&cus,30 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19037,Mustad fiiberpulgad kodulõhnastajale 5tk,Mustad,5 pcs,other,Prisma,,dry_other,other,drinks,drinks_beer_cider,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19038,Põnn Ökoloogiline kõrvitsa-bataadi-mangopüree 110 g 6+,Põnn Ökoloogiline,110 g,other,"Coop, Prisma, Rimi, Selver",,produce_tropical,produce,produce,produce_tropical,high,drinks,drinks_spirits,high,override_with_name_rules
19046,Coop D50 vitamiini näritavad tabletid 120 tk,Coop D50,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19062,Raud + C-vitamiini tabletid 100mg 100tk,Raud,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19064,ANTHON BERG šokolaadipudelid alkoholitäidisega 125g - uus toode sortimenti,ANTHON BERG,125 g,other,Prisma,,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,sweets_snacks,sweets_chocolate_bars,high,
19073,Fennovita toidulisand jõhvikad + C-vitamiin 60 tk 30 g,Fennovita,30 g,other,Prisma,,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
19082,Coop Vitamiin C 1000mg vaarika 20tbl,Coop Vitamiin,,other,Prisma,,produce_berries,produce,produce,produce_berries,high,produce,produce_berries,high,
19089,X-tra klaasipuhastusvahend 1 l,X-tra,1 l,other,Prisma,,hh_cleaners,household,household,hh_cleaners,high,household,hh_cleaners,high,
19090,Moomin pehmed multivitaminid 60tk,Moomin,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19101,Female Balance kapslid N60,Female Balance,,other,Prisma,,hh_laundry,household,drinks,drinks_beer_cider,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
19111,KARL FAZER Selection kommikarp 150g,KARL FAZER,150 g,other,"Coop, Prisma, Rimi, Selver",,sweets_candies,sweets_snacks,sweets_snacks,sweets_candies,high,sweets_snacks,sweets_candies,high,
19112,"Vida Nalle multivitamiinid lastele, metsamarja ja apelsini 90tk",Vida Nalle,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
19149,Astonish katlakivieemaldaja 750 ml,Astonish,750 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19174,Jenkki pro freshmint 90 g,Jenkki,90 g,other,Prisma,,sweets_gums_mints,sweets_snacks,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19184,Eesti Pagar Must Rukkileib 390 G,Eesti Pagar,390 g,other,"Barbora, Maxima, Prisma, Rimi, Selver",,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
19187,Vire tsink ja c-vitamiin 100tab,Vire,,other,Prisma,,meat_hams,meat_fish,meat_fish,meat_hams,high,meat_fish,meat_hams,high,
19201,Puhdas+ hallipäisuse vastu 60tbl,Puhdas+,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19217,"Arginiin, 200 g","Arginiin,",200 g,other,Prisma,,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
19256,Finish Quantum nõudepesumasina tabletid 60tk,Finish Quantum,60 pcs,other,Prisma,,hh_dishwashing,household,other,,high,household,hh_dishwashing,high,
19258,Ränigeel biotiiniga 500ml,Ränigeel,500 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19261,C-MAX Strong C-vitamiin 500 mg 90 tk 67 g,C-MAX Strong,67 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19283,Joogipulber BCAA+ pirni- laimi 300 g,Joogipulber BCAA+,300 g,other,Prisma,,produce_apples_pears,produce,drinks,drinks_syrups_powders,high,drinks,drinks_spirits,high,override_with_name_rules
19285,"Finish nõudepesumasina sool 1,2kg",Finish,1.2 kg,other,Prisma,,spices_basic_salt_pepper,world_spices,world_spices,spices_herbs_spice_mix,high,household,hh_dishwashing,high,override_with_name_rules
19311,D-vitamiini tabletid 50µG 150tk 53g,D-vitamiini,53 g,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19317,Filter EF144 käsitolmuimejale,Filter EF144,,other,Prisma,,dry_other,other,drinks,drinks_beer_cider,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19319,Üldpuhastusvahendi lehed Magic Leaves Summer Lemon 20tk,Üldpuhastusvahendi,20 pcs,other,Prisma,,produce_tropical,produce,household,hh_cleaners,high,household,hh_cleaners,high,override_with_name_rules
19326,WC-seep Kolorado tropical 40g,WC-seep Kolorado,40 g,other,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high,personal_care,pcare_soap,high,
19335,Silmatilgad 20 ml,Silmatilgad,20 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19376,Salvest mulgipuder 530 g,Salvest,530 g,other,"Coop, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19387,Puhdas+ hüaluroonhape 60tbl,Puhdas+,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19394,Meira küpsetuspulber 50 g,Meira,50 g,other,Prisma,,dry_flour_sugar_baking,dry_preserves,dry_preserves,dry_flour_sugar_baking,high,drinks,drinks_spirits,high,override_with_name_rules
19399,Coop B kompleksvitamiin Apelsini-aprikoosi 20tbl,Coop B,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
19422,"Melatal 1,9 g melatoniinitabletid 90 tk",Melatal,1.9 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19442,Ruumilõhnastaja caribbean sandalwood 236ml,Ruumilõhnastaja,236 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_groats_beans,high,proposed_group_invalid;override_with_name_rules
19443,Sana-sol Vitanallet õuna-pirnimaitseline multivitamiini toidulisand 120tk / 240g,Sana-sol Vitanallet,240 g,other,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high,produce,produce_apples_pears,high,
19448,ABCVIT askorbiinhape 50MG DRG N200,ABCVIT,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19453,Kiilto kodu üldpuhastusaine laim 1l,Kiilto,1 l,other,Prisma,,produce_tropical,produce,other,,high,household,hh_cleaners,high,override_with_name_rules
19457,Hematogen 50 g,Hematogen,50 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19459,A. Vogel Echinaforce punase päevakübara ekstrakt 100 ml,A. Vogel,100 ml,other,Prisma,,sweets_chocolate_bars,sweets_snacks,other,,high,sweets_snacks,sweets_chocolate_bars,high,
19460,"Kotimaista küüslaugukartulid, 750 g",Kotimaista,750 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,drinks,drinks_spirits,high,override_with_name_rules
19466,"Sanytol niisutatud puhastuslapid, desinfitseerivad 72tk",Sanytol,72 pcs,other,"Coop, Prisma",,hh_cleaners,household,other,,high,household,hh_cleaners,high,
19484,"Põnn Ökoloogiline kõrvitsapüree, 125 g",Põnn Ökoloogiline,125 g,other,Prisma,,produce_root_veg,produce,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19522,Nõudepesutabletid lemon 30tk,Nõudepesutabletid,30 pcs,other,Prisma,,produce_tropical,produce,other,,high,household,hh_dishwashing,high,override_with_name_rules
19540,Rhinitix ninasprei 10 ml,Rhinitix,10 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19548,Coop Multivitamiin Maasika-laim 20 tabletti,Coop Multivitamiin,,other,Prisma,,produce_tropical,produce,produce,produce_berries,high,produce,produce_berries,high,override_with_name_rules
19557,"Melatoniini tabletid 30 tk 1,5 mg",Melatoniini,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19592,"TRI-BIO tualettpoti puhastusvahend 0,710 l",TRI-BIO,0.710 l,other,Prisma,,hh_cleaners,household,household,hh_cleaners,high,household,hh_cleaners,high,
19593,Wrapp kalkuni ja kimchiga 280 g,Wrapp,280 g,other,Prisma,,meat_poultry,meat_fish,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19607,Mayeri Sensitive Spray klaasi puhastusvahend 500 ml,Mayeri Sensitive,500 ml,other,"Prisma, Selver",,hh_cleaners,household,household,hh_cleaners,high,household,hh_cleaners,high,
19608,HEMATOGEEN HEMA2GEN 45G,HEMATOGEEN HEMA2GEN,45 G,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19610,Linkosuo hapukooremaitselised kaerakrõpsud 120 g,Linkosuo,120 g,other,"Prisma, Rimi, Selver",,dairy_cream_sourcream,dairy_eggs_fats,sweets_snacks,sweets_snacks_salty,high,drinks,drinks_spirits,high,override_with_name_rules
19613,Air wick essential mist komplekt happiness 20ml,Air,20 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19623,Kihisevad C vitamiini tabletid mango 20tk 1000mg,Kihisevad C,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
19627,Frosch vanni- ja duširuumide puhastusvahend sidrun 500 ml,Frosch,500 ml,other,Prisma,,produce_tropical,produce,household,hh_cleaners,high,household,hh_cleaners,high,override_with_name_rules
19648,Sportlife nutrition bcaa transport 300g,Sportlife,300 g,other,Prisma,,drinks_wine,drinks,other,,high,drinks,drinks_wine,high,
19649,IMMUNO ELIXIR ASTELPAJU 250ML,IMMUNO ELIXIR,250 ML,other,"Prisma, Rimi",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19657,"Spordijook Total Hydration, 100 g",Spordijook Total,100 g,other,Prisma,,dry_other,other,drinks,drinks_sport,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19669,Coop õunamahl 200ml,Coop,200 ml,other,Prisma,,produce_apples_pears,produce,drinks,drinks_juices,high,produce,produce_apples_pears,high,
19673,GoodNightSleep kõvakapslid N30,GoodNightSleep,,other,Prisma,,hh_laundry,household,other,,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
19676,"Rainbow õunapüree 90 g, alates 4-elukuust",Rainbow,90 g,other,Prisma,,produce_apples_pears,produce,baby,baby_porridge_cereal,high,drinks,drinks_spirits,high,override_with_name_rules
19723,Keedupeet 500g,Keedupeet,500 g,other,Prisma,,produce_root_veg,produce,other,,high,produce,produce_root_veg,high,
19728,Coop Magus paprika I klass 300g,Coop Magus,300 g,other,Prisma,,produce_root_veg,produce,other,,high,produce,produce_root_veg,high,
19735,"Sinine rannakarp,kg",Sinine,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19739,Baltix tatar 1 kg,Baltix,1 kg,other,"Prisma, Rimi, Selver",,dry_groats_beans,dry_preserves,other,,high,dry_preserves,dry_groats_beans,high,
19740,Baltix odrakruup 4 x 100 g,Baltix,4x100 g,other,"Coop, Prisma, Selver",,dry_groats_beans,dry_preserves,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19761,"Coop toiduvärv, punane, 30 ml",Coop,30 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19762,Santa Maria nuudlid ramen 200g,Santa Maria,200 g,other,"Coop, Prisma, Rimi, Selver",,dry_pasta_rice,dry_preserves,dry_preserves,dry_soups_noodles,high,dry_preserves,dry_soups_noodles,high,override_with_name_rules
19793,"Miyata Shirataki gluteenivabad nuudlid, 270 g",Miyata Shirataki,270 g,other,Prisma,,bakery_gluten_free,bakery,bakery,bakery_gluten_free,high,drinks,drinks_spirits,high,override_with_name_rules
19795,Tartu Mill Täistera neljaviljahelbed 1kg,Tartu Mill,1 kg,other,"Coop, Rimi, Selver",,dry_cereals_muesli,dry_preserves,dry_preserves,dry_cereals_muesli,high,dry_preserves,dry_cereals_muesli,high,
19803,Kirsstomat punane I klass 250g,Kirsstomat,250 g,other,"Prisma, Selver",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
19807,Kotimaista Petersell potis,Kotimaista Petersell,,other,Prisma,,produce_herbs_salads_sprouts,produce,other,,high,produce,produce_herbs_salads_sprouts,high,
19813,"Heliis metsvaarika siirup 1,5L",Heliis,1.5 l,other,"Coop, Prisma",,produce_berries,produce,drinks,drinks_syrups_powders,high,drinks,drinks_syrups_powders,high,override_with_name_rules
19823,Nestlé nestle cookie crisp 625g,Nestlé,625 g,other,"Coop, Prisma, Rimi, Selver",,dry_cereals_muesli,dry_preserves,other,,high,sweets_snacks,sweets_biscuits_cookies,high,override_with_name_rules
19852,Veski mati täistera odrahelbed 500 g,Veski,500 g,other,"Coop, Prisma, Selver",,dry_cereals_muesli,dry_preserves,dry_preserves,dry_cereals_muesli,high,drinks,drinks_spirits,high,override_with_name_rules
19853,Mango,Mango,,other,"Barbora, Maxima, Prisma",,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
19861,Green Planet Astronauts Orgaaniline beebi suvikõrvitsa-pirni püree 70g,Green Planet,70 g,other,Prisma,,produce_apples_pears,produce,other,,high,produce,produce_apples_pears,high,
19889,Myllärin maherukkihelbed 500 g,Myllärin,500 g,other,Prisma,,dry_cereals_muesli,dry_preserves,dry_preserves,dry_cereals_muesli,high,drinks,drinks_spirits,high,override_with_name_rules
19891,Coop kakaopallid täisterast 300g,Coop,300 g,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19905,Pirn Red Williams I klass,Pirn Red,,other,Prisma,,produce_apples_pears,produce,other,,high,produce,produce_apples_pears,high,
19906,"Coop toiduvärv, sinine, 30 ml",Coop,30 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
19908,"Põnn mustika-õunapüree 100 g, öko, alates 4-elukuust",Põnn,100 g,other,"Coop, Prisma",,produce_apples_pears,produce,baby,baby_porridge_cereal,high,drinks,drinks_spirits,high,override_with_name_rules
19913,"Myllyn Paras Raketti Spagetti lühikesed spagetid, 350 g",Myllyn Paras,350 g,other,Prisma,,dry_pasta_rice,dry_preserves,dry_preserves,dry_pasta_rice,high,drinks,drinks_spirits,high,override_with_name_rules
19922,Sidrun Iklass 500 g,Sidrun Iklass,500 g,other,Prisma,,produce_tropical,produce,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19923,Umami steviaga magusaine 300 g,Umami,300 g,other,"Coop, Prisma, Selver",,bakery_buns_croissants,bakery,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19935,Coop pitsa vegan 410 g,Coop,410 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
19939,Kokteiltomatid aroma tertussa 350g,Kokteiltomatid,350 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
19980,Disas vikerforellimari 100g,Disas,100 g,other,Prisma,,fish_fresh,meat_fish,meat_fish,fish_fresh,high,meat_fish,fish_fresh,high,
19983,"Rainbow täisteraspagetid 500 g, organic",Rainbow,500 g,other,Prisma,,dry_pasta_rice,dry_preserves,dry_preserves,dry_pasta_rice,high,drinks,drinks_spirits,high,override_with_name_rules
19985,Must teraline valgumari 200 g,Must,200 g,other,Prisma,,sweets_gums_mints,sweets_snacks,other,,high,drinks,drinks_spirits,high,override_with_name_rules
19999,Küüslaugu küüned 200g,Küüslaugu,200 g,other,"Coop, Prisma",,hh_candles_airfresh,household,other,,high,household,hh_candles_airfresh,high,
20001,Coop Greip valge I klass,Coop Greip,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
20017,"Heliis punasesõstra-maasika siirup 1,5L",Heliis,1.5 l,other,Coop,,produce_berries,produce,drinks,drinks_syrups_powders,high,drinks,drinks_syrups_powders,high,override_with_name_rules
20028,"Põnn mangopüree 100g, öko, alates 4-elukuust",Põnn,100 g,other,"Coop, Prisma, Rimi, Selver",,produce_tropical,produce,baby,baby_porridge_cereal,high,produce,produce_tropical,high,
20034,"Rannakarbid marineeritud, VILSUNDBLUE, 350 g",Rannakarbid,200 g,other,"Coop, Prisma, Selver",,dry_other,other,dry_preserves,dry_canned_veg,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
20042,"Coop krevetid, keskmine suurus, 180 g",Coop,180 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
20050,Kotimaista külmsuitsu vikerforelliviil 150 g,Kotimaista,150 g,other,Prisma,,fish_fresh,meat_fish,meat_fish,fish_fresh,high,drinks,drinks_spirits,high,override_with_name_rules
20053,Nuikapsas,Nuikapsas,,other,"Barbora, Maxima, Prisma",,produce_root_veg,produce,other,,high,produce,produce_root_veg,high,
20059,Dr.Oetker tumeda šokolaadi nööbid küpsetamiseks 100 g,Dr.Oetker,100 g,other,Prisma,,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,drinks,drinks_spirits,high,override_with_name_rules
20063,Dr.Oetker vaniljekreemipulber 100 g,Dr.Oetker,100 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
20074,"Linea Verde, täisterakuskuss, 500 g","Linea Verde,",500 g,other,Prisma,,drinks_wine,drinks,other,,high,drinks,drinks_spirits,high,override_with_name_rules
20081,Oho kolm sõpra 500g,Oho,500 g,other,"Coop, Prisma, Rimi",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
