left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-hele-olu-premium-a-le-coq-4-7-proc-500-ml,Hele õlu PREMIUM A.Le Coq 4.7% 500ml,A. LE COQ,,Selver,4740098076490,"A. Le Coq Premium hele õlu 4,7%vol 500ml",A. Le,,strong,0.8571
Barbora,https-barbora-ee-toode-sulatatud-juust-hiirte-juust-185-g,"Sulatatud juust HIIRTE JUUST, 185g",HIIRTE JUUST,,Selver,4740572006166,Hiirte Sulatatud Juust 185g,Hiirte Sulatatud,185 g,strong,1.0
Barbora,https-barbora-ee-toode-johvika-mahlajook-poltsamaa-2-l,Jõhvika mahlajook PÕLTSAMAA 2L,PÕLTSAMAA,,Selver,4740029051473,Põltsamaa jõhvika mahlajook 2L,Põltsamaa,2 L,strong,1.0
Barbora,https-barbora-ee-toode-kebab-lambalihaga-oskar-400-g,"Kebab lambalihaga OSKAR, 400g",OSKAR,,Selver,4740569010664,Oskar Kebab Lambalihaga 400G,Oskar Kebab,,strong,1.0
Barbora,https-barbora-ee-toode-kergsuitsu-seasink-rannarootsi-kg,"Kergsuitsu seasink RANNAROOTSI,kg",RANNAROOTSI,,Selver,124260,"Kergsuitsu seasink, RANNAROOTSI, kg",,,strong,1.0
Barbora,https-barbora-ee-toode-eestimaine-broiler-tallegg-kg,"Eestimaine broiler TALLEGG, kg",TALLEGG,,Selver,2364000100008,"Eestimaine broiler, TALLEGG, kg","Broiler,",,strong,1.0
Barbora,https-barbora-ee-toode-jaatis-mango-passioni-vegan-la-muu-80-g,"Jäätis mango-passioni, vegan LA MUU 80g",LA MUU,,Selver,4742963010950,"Mango-passioni jäätis, vegan, LA MUU, 250 g",JUNGENT ESTONIA OÜ,,strong,0.8571
Barbora,https-barbora-ee-toode-kaerajook-yook-chocolate-1-l,"Kaerajook YOOK Chocolate, 1L",,,Selver,4745010449055,YOOK Kaerajook Chocolate 1L,YOOK Kaerajook,,strong,1.0
Barbora,000000000000139486,Jõhvikajook AURA 1L,AURA,,Selver,4740051004379,Aura jõhvikajook 1L,Aura,,strong,1.0
Barbora,000000000000139486,Jõhvikajook AURA 1L,AURA,,Selver,4740051004379,Aura jõhvikajook 1L,Aura,,strong,1.0
Barbora,https-barbora-ee-toode-jahutatud-surimist-pulgad-vici-150-g,"Jahutatud surimist pulgad VICI, 150g",VICI,,Selver,4770190036115,"Vici Surimist Pulgad, Jahutatud, 150G",Vici Surimist,150 g,strong,1.0
Barbora,https-barbora-ee-toode-kanapasta-koorene-presto-300-g,Kanapasta koorene PRESTO 300g,SALVEST,,Selver,42896,Presto koorene kanapasta 300g,Presto,,strong,1.0
Barbora,https-barbora-ee-toode-sulatatud-juust-valio-185-g,"Sulatatud juust VALIO, 185g",VALIO,,Selver,4740553692609,Valio sulatatud juust 185g,Valio,185 g,strong,1.0
Barbora,000000000000014333,Lahustuv kohv Cronat Gold JACOBS 100g,JACOBS,,Selver,8711000517857,"Lahustuv kohv Cronat Gold, JACOBS, 100g",SELVER AS,,strong,1.0
Barbora,https-barbora-ee-toode-mahetaispiim-mo-saaremaa-oko-3-8-4-4-proc-1-l,"Mahetäispiim MO SAAREMAA Öko 3,8-4,4%,1L",MO SAAREMAA,,Selver,4740153600004,"Mo Saaremaa Öko mahetäispiim 3,8 - 4,4% 1L",Mo Saaremaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-arbuus-seemneteta-kg,"Arbuus seemneteta, kg",,,Selver,https://www.selver.ee/arbuus-seemneteta-kg,"Arbuus seemneteta, kg",Määramata,,strong,1.0
Barbora,000000000000181175,"Arbuus, kg",,,Selver,2700062000007,"Arbuus, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-kanakarri-riisiga-presto-300-g,Kanakarri riisiga PRESTO 300g,,,Selver,4740073001042,Presto kanakarri riisiga 300g,Presto,,strong,1.0
Barbora,000000000000360117,Köögiviljamahl CIDO 1L,CIDO,,Selver,4750042804338,Cido köögiviljamahl 100% 1L,Cido,,strong,1.0
Barbora,000000000000025059,Multinektar AURA 1L,AURA,,Selver,4740051004317,Aura multinektar 1L,Aura,1 L,strong,1.0
Barbora,000000000000360117,Köögiviljamahl CIDO 1L,CIDO,,Selver,4750042804338,Cido köögiviljamahl 100% 1L,Cido,,strong,1.0
Barbora,000000000000038287,Cognac HENNESSY VS 40% 350ml,HENNESSY,,Selver,3245990250302,Hennessy VS Cognac 350ml,Hennessy VS,,strong,1.0
Barbora,000000000000139484,Ploominektar AURA 1L,AURA,,Selver,4740051004331,Aura ploominektar 1L,Aura,1 L,strong,1.0
Barbora,000000000000145328,"Avokaado, kg",,,Selver,2700014000000,"Avokaado, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-soolapeekon-noo-kg,"Soolapeekon NÕO,kg",NÕO,,Selver,123735,"Soolapeekon, NÕO, kg",,,strong,1.0
Barbora,000000000000062805,"Kaalikas, kg",,,Selver,124391,"Kaalikas, kg",,,strong,1.0
Barbora,https-barbora-ee-toode-lohe-omas-mahlas-kapten-grant-eo-230-g,"Lõhe omas mahlas KAPTEN GRANT, EO 230g",KAPTEN GRANT,,Selver,4740687000011,"Lõhe omas mahlas EO, KAPTEN GRANT, 230 g",KAPTEN GRANT OÜ,,strong,0.8571
Barbora,000000000000139484,Ploominektar AURA 1L,AURA,,Selver,4740051004331,Aura ploominektar 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-hummus-klassikaline-gourmet-club-200-g,"Hummus klassikaline GOURMET CLUB,200g",GOURMET CLUB,,Selver,4740670119799,"Gourmet Club klassikaline hummus, 200g",Gourmet Club,200 g,strong,1.0
Barbora,https-barbora-ee-toode-karastusjook-coca-cola-zero-500-ml,Karastusjook COCA-COLA Zero 500ml,COCA-COLA,,Selver,5449000131836,Coca-Cola zero karastusjook 500ml,Coca-Cola,,strong,1.0
Barbora,https-barbora-ee-toode-vaarika-mustika-smuuti-pai-280-ml,"Vaarika-mustika smuuti PAI, 280ml",PAI,,Selver,4740029052708,Pai vaarika-mustika smuuti 280ml,Pai,280 ml,strong,1.0
Barbora,https-barbora-ee-toode-koorevoi-farmi-82-proc-150-g,"Koorevõi FARMI 82%, 150g",FARMI,,Selver,4740036141440,"Farmi Koorevõi 82%, 150g",Farmi Koorevõi,150 g,strong,1.0
Barbora,000000000000330086,"Füüsal, 100g",,,Selver,1908,Füüsal 100g,Füüsal,100 G,strong,1.0
Barbora,000000000000626643,"Kesk-Aasia melon, kg",,,Selver,2707865000005,"Melon Kesk-Aasia, kg",Määramata,,strong,1.0
Barbora,000000000000811515,"Marineeritud kukeseen, 500g",EESTI AND,,Selver,4742798001123,Marineeritud kukeseen 500g,Marineeritud,,strong,1.0
Barbora,000000000000180989,"Porrulauk, kg",,,Selver,2700033000005,"Porrulauk, kg",Määramata,,strong,1.0
Barbora,000000000001079974,Marineeritud šampinjonid 500g,EESTI AND,,Selver,3745,Marineeritud šampinjonid 500g,Marineeritud,500 g,strong,1.0
Barbora,https-barbora-ee-toode-proteiinijogurt-tere-fit-mustika-150-g,"Proteiinijogurt TERE Fit mustika, 150g",TERE,,Selver,4740036017554,Tere FIT Proteiinijogurt mustika 150g,Tere FIT,,strong,1.0
Barbora,https-barbora-ee-toode-juust-eesti-e-piim-light-viilutatud-300-g,"Juust Eesti E-PIIM light viilutatud,300g",E-PIIM,,Selver,4740142004196,"E-Piim Eesti juust viilutatud, 300g",E-Piim Eesti,300 g,strong,0.8571
Barbora,000000000000025058,Tomatimahl AURA 1L,AURA,,Selver,4740051004287,Aura tomatimahl 1L,Aura,,strong,1.0
Barbora,000000000000025058,Tomatimahl AURA 1L,AURA,,Selver,4740051004287,Aura tomatimahl 1L,Aura,,strong,1.0
Barbora,https-barbora-ee-toode-maasikajook-limpa-250-ml,Maasikajook LIMPA 250ml,LIMPA,,Selver,4740098091271,Limpa maasikajook 250ml,Limpa,,strong,1.0
Barbora,https-barbora-ee-toode-multimahlajook-poltsamaa-1-l,Multimahlajook PÕLTSAMAA 1L,PÕLTSAMAA,,Selver,4740029050070,Põltsamaa multimahlajook 1L,Põltsamaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-punane-sibul-kg,"Punane sibul, kg",,,Selver,https://www.selver.ee/punane-sibul-kg,"Punane sibul, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-krevetid-maxi-soolvees-vici-200-g,"Krevetid Maxi soolvees VICI, 200g",VICI,,Selver,4770190065986,"Vici Krevetid Maxi, Soolvees 100/200G",Vici Krevetid,200 g,strong,1.0
Barbora,000000000000099158,Õunamahl AURA 100% 1L,AURA,,Selver,4740051004294,Aura õunamahl 1L,Aura,,strong,1.0
Barbora,https-barbora-ee-toode-taispiim-alma-3-8-4-2-proc-0-5-l,"Täispiim ALMA 3,8-4,2%, 0.5L",ALMA,,Selver,4740125120226,"Alma Täispiim 3,8-4,2%, 1,5l",Alma Täispiim,1.5 l,strong,1.0
Barbora,000000000000811515,"Marineeritud kukeseen, 500g",EESTI AND,,Selver,4742798001123,Marineeritud kukeseen 500g,Marineeritud,,strong,1.0
Barbora,https-barbora-ee-toode-magus-apelsininektar-aura-1-l,Magus apelsininektar AURA 1L,AURA,,Selver,4740051476985,Aura magus apelsininektar 1L,Aura,,strong,1.0
Barbora,https-barbora-ee-toode-jaatisetuutu-marmiton-120-g,Jäätisetuutu MARMITON 120g,MARMITON,,Selver,4742194000652,Marmiton jäätisetuutu 120g,Marmiton,,strong,1.0
Barbora,https-barbora-ee-toode-suitsuposk-noo-kg,"Suitsupõsk NÕO, kg",NÕO,,Selver,2357118000001,"Suitsupõsk, NÕO, kg",NÕO LIHATÖÖSTUS OÜ,,strong,1.0
Barbora,https-barbora-ee-toode-viiner-ehe-rannarootsi-330-g,"Viiner Ehe RANNAROOTSI, 330g",RANNAROOTSI,,Selver,4740296007463,Rannarootsi Ehe Viiner 330G,Rannarootsi Ehe,330 g,strong,1.0
Barbora,https-barbora-ee-toode-sudamesepik-taistera-fazer-300-g,"Südamesepik täistera FAZER, 300g",FAZER,,Selver,4740103012338,"Südamesepik täistera, FAZER, 300g",Määramata,,strong,1.0
Barbora,000000000000182353,"Banaan, kg",,,Selver,2700001000006,"Banaan, kg",Määramata,,strong,1.0
Barbora,422480,"Lillkapsas, kg",,,Selver,2700030000008,"Lillkapsas, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-toorsuitsupeekoni-kuubikud-rakvere-140-g,"Toorsuitsupeekoni kuubikud RAKVERE, 140g",RAKVERE,,Selver,4740003010892,Rakvere Toorsuitsupeekoni Kuubikud 140G,Rakvere Toorsuitsupeekoni,140 g,strong,1.0
Barbora,https-barbora-ee-toode-kohvioad-qualita-rossa-lavazza-1-kg,Kohvioad Qualita Rossa LAVAZZA 1kg,LAVAZZA,,Selver,8000070035904,Lavazza Qualita Rossa kohvioad 1kg,Lavazza Qualita,,strong,1.0
Barbora,https-barbora-ee-toode-skyr-maasika-farmi-300-g,Skyr maasika FARMI 300g,FARMI,,Selver,4740113097424,"Farmi skyr maasika, 300g",Farmi,300 g,strong,1.0
Barbora,https-barbora-ee-toode-kaerajook-yook-barista-1-l,"Kaerajook YOOK Barista, 1L",,,Selver,4745010449017,YOOK Kaerajook Barista 1L,YOOK Kaerajook,1 L,strong,1.0
